User ID,Name,Email Address,Username,Date of Birth,Gender,Location,Membership Start Date,Membership End Date,Subscription Plan,Payment Information,Renewal Status,Usage Frequency,Purchase History,Favorite Genres,Devices Used,Engagement Metrics,Feedback/Ratings,Customer Support Interactions,Age,Months Till Expire
133,Thomas Simon,kelliolson@example.org,kelliolson,1947-08-17,Male,East Lawrenceburgh,2024-03-21,2025-03-21,Monthly,Mastercard,Manual,Occasional,Clothing,Action,Smartphone,Medium,4.9,3,77,1
134,Jamie Mitchell,gamblejulie@example.net,gamblejulie,1986-02-23,Female,Nicholashaven,2024-01-05,2025-01-04,Monthly,Visa,Auto-renew,Frequent,Electronics,Horror,Smart TV,Medium,4.5,6,39,0
135,Lauren Harris,tbriggs@example.org,tbriggs,2004-06-18,Male,Nicholasburgh,2024-01-09,2025-01-08,Monthly,Mastercard,Auto-renew,Frequent,Books,Documentary,Smart TV,Medium,4.3,7,20,0
136,Laura Martin,colelong@example.com,colelong,1964-01-01,Female,Adamfort,2024-04-08,2025-04-08,Annual,Mastercard,Manual,Occasional,Electronics,Sci-Fi,Smart TV,High,3.5,2,61,1
137,Mark Snyder,deanwiley@example.org,deanwiley,1954-03-08,Male,Brianview,2024-04-11,2025-04-11,Monthly,Visa,Auto-renew,Frequent,Electronics,Action,Smart TV,Low,3.5,4,70,1
138,Jesus Brown,zlee@example.net,zlee,1958-12-03,Female,South Dave,2024-03-24,2025-03-24,Annual,Amex,Manual,Occasional,Electronics,Documentary,Tablet,Medium,3.0,4,66,1
139,Katherine Jackson,grahammelissa@example.org,grahammelissa,1991-05-06,Female,East Mary,2024-04-14,2025-04-14,Annual,Mastercard,Manual,Occasional,Electronics,Documentary,Tablet,Medium,4.6,9,33,1
140,Amy Serrano,weaverrobert@example.com,weaverrobert,1974-12-28,Male,Maryside,2022-02-13,2024-02-12,Annual,Mastercard,Manual,Frequent,Clothing,Drama,Tablet,High,3.8,5,50,0
141,Rachel Little,smatthews@example.com,smatthews,2003-12-29,Male,Carlbury,2022-02-13,2024-02-12,Annual,Mastercard,Manual,Regular,Clothing,Action,Tablet,Low,4.9,0,21,0
142,Chris Atkins,davidbell@example.org,davidbell,1950-04-10,Female,East Jameschester,2022-02-13,2024-02-12,Monthly,Mastercard,Manual,Occasional,Clothing,Drama,Tablet,High,3.7,3,74,0
143,Matthew Compton,heatherpacheco@example.org,heatherpacheco,1938-03-29,Female,Myersburgh,2022-02-13,2024-02-12,Annual,Visa,Manual,Occasional,Books,Romance,Smartphone,Medium,4.6,1,86,0
144,John Martinez,castillosarah@example.net,castillosarah,1995-12-15,Male,Cunninghamchester,2022-02-13,2024-02-12,Monthly,Amex,Manual,Frequent,Electronics,Comedy,Tablet,Medium,4.5,7,29,0
145,Virginia Gomez,tonypace@example.com,tonypace,1947-05-08,Male,Jacksonburgh,2022-02-13,2024-02-12,Annual,Visa,Auto-renew,Frequent,Clothing,Drama,Smartphone,Medium,4.2,1,77,0
146,Carolyn Hale,andreawalker@example.org,andreawalker,1981-03-25,Male,Collinschester,2024-02-22,2025-02-21,Monthly,Mastercard,Manual,Occasional,Books,Drama,Smart TV,Low,2.0,0,43,0
147,Kathleen Carter,alexreese@example.org,alexreese,1992-08-13,Male,South Triciaburgh,2024-02-10,2025-02-09,Monthly,Amex,Auto-renew,Occasional,Electronics,Sci-Fi,Smart TV,Low,4.2,4,32,0
148,Troy Smith,john96@example.net,john96,1980-06-26,Male,West Jennifer,2022-03-27,2024-03-27,Monthly,Visa,Manual,Regular,Books,Horror,Smart TV,Low,4.3,0,44,0
149,Alexander Hernandez,kellicook@example.com,kellicook,1971-11-12,Male,West Paulaport,2022-03-27,2024-03-27,Annual,Visa,Auto-renew,Frequent,Electronics,Documentary,Smart TV,Medium,4.2,8,53,0
150,Elizabeth Duncan,dbell@example.org,dbell,1995-03-24,Female,Rodriguezshire,2022-03-27,2024-03-27,Annual,Amex,Manual,Occasional,Electronics,Horror,Smartphone,High,3.9,7,29,0
151,Jeremy Fernandez,donaldstephenson@example.org,donaldstephenson,1988-11-29,Male,South Kristentown,2022-03-27,2024-03-27,Annual,Visa,Manual,Frequent,Books,Drama,Smart TV,High,4.8,5,36,0
152,Phillip Jones,valenzuelaadrienne@example.com,valenzuelaadrienne,1985-01-26,Female,North Sherryshire,2022-03-27,2024-03-27,Annual,Visa,Manual,Frequent,Clothing,Documentary,Smartphone,High,3.3,9,40,0
153,Thomas Woods,ttapia@example.org,ttapia,1990-08-09,Female,East Stevenfort,2022-03-27,2024-03-27,Monthly,Mastercard,Manual,Frequent,Books,Horror,Tablet,High,3.7,9,34,0
154,Sara Doyle,odoyle@example.net,odoyle,1948-06-24,Male,Robertbury,2024-01-09,2025-01-08,Monthly,Mastercard,Auto-renew,Frequent,Electronics,Documentary,Tablet,Medium,4.3,0,76,0
155,Joel Green,jamesbecker@example.com,jamesbecker,2000-06-08,Male,North Misty,2024-03-19,2025-03-19,Monthly,Mastercard,Auto-renew,Regular,Books,Horror,Smart TV,High,4.6,5,24,1
156,Pamela Wagner,justinsmith@example.org,justinsmith,1989-02-10,Male,Lake Phillip,2024-04-10,2025-04-10,Annual,Mastercard,Manual,Occasional,Books,Sci-Fi,Smartphone,Medium,4.1,5,36,1
157,Grant Carlson,loritate@example.org,loritate,1977-08-18,Male,Calebstad,2024-03-19,2025-03-19,Annual,Mastercard,Auto-renew,Frequent,Clothing,Romance,Smartphone,High,4.5,7,47,1
158,Dr. Desiree Mitchell,heidi61@example.net,heidi61,1982-10-07,Male,Philipshire,2024-03-26,2025-03-26,Monthly,Mastercard,Auto-renew,Frequent,Electronics,Documentary,Tablet,Medium,4.4,9,42,1
159,Scott Hall,christianlove@example.net,christianlove,1973-09-15,Female,Port Anthony,2024-01-23,2025-01-22,Monthly,Mastercard,Auto-renew,Occasional,Books,Horror,Tablet,High,4.8,2,51,0
160,Veronica Barr,emosley@example.com,emosley,1934-10-16,Female,East Johnland,2024-01-29,2025-01-28,Monthly,Visa,Auto-renew,Regular,Electronics,Sci-Fi,Smart TV,Medium,3.8,9,90,0
161,Katherine Andrews,jareddavies@example.com,jareddavies,1992-11-30,Female,West Kennethchester,2024-02-29,2025-02-28,Monthly,Amex,Auto-renew,Regular,Clothing,Romance,Smart TV,Low,3.1,4,32,0
162,Eric Hernandez,robertmcdaniel@example.com,robertmcdaniel,1965-08-21,Male,South Scottview,2024-03-16,2025-03-16,Annual,Visa,Auto-renew,Occasional,Books,Romance,Tablet,Medium,4.0,10,59,0
163,Kenneth Baldwin,jorgelowe@example.com,jorgelowe,1986-06-10,Male,Port Mariahton,2024-01-16,2025-01-15,Monthly,Visa,Auto-renew,Regular,Clothing,Comedy,Tablet,Medium,3.4,0,38,0
164,Linda Warren,adamsnicole@example.net,adamsnicole,2001-10-18,Female,Mortonmouth,2024-03-04,2025-03-04,Monthly,Mastercard,Auto-renew,Regular,Clothing,Sci-Fi,Smart TV,Low,3.8,1,23,0
165,Earl Griffin,jenniferwalker@example.com,jenniferwalker,1953-01-02,Male,Fowlerborough,2024-01-13,2025-01-12,Annual,Amex,Manual,Occasional,Electronics,Romance,Smart TV,Medium,3.3,7,72,0
166,Matthew Greer,juarezanthony@example.com,juarezanthony,1983-01-27,Female,North Benjamin,2024-03-30,2025-03-30,Monthly,Visa,Manual,Frequent,Clothing,Comedy,Tablet,Low,4.3,3,42,1
167,Kimberly Murray,jbeasley@example.com,jbeasley,1941-01-15,Male,New Shannonmouth,2024-02-26,2025-02-25,Monthly,Mastercard,Manual,Frequent,Books,Comedy,Smartphone,Low,3.3,2,84,0
168,Patricia Long,paullara@example.net,paullara,1976-05-22,Female,Port Tracyville,2024-01-08,2025-01-07,Annual,Visa,Manual,Frequent,Clothing,Comedy,Tablet,Low,4.8,2,48,0
169,Peter Harper,lindamoore@example.com,lindamoore,1969-10-22,Male,Lake Joshua,2024-04-09,2025-04-09,Annual,Amex,Manual,Occasional,Books,Sci-Fi,Smartphone,Low,3.9,1,55,1
170,Natalie Bartlett,kendragriffin@example.org,kendragriffin,1976-12-11,Male,Andrewview,2024-02-03,2025-02-02,Annual,Mastercard,Auto-renew,Frequent,Books,Action,Tablet,Medium,3.3,10,48,0
171,David Mccarty,kimberly44@example.net,kimberly44,1944-05-08,Male,Gibsonburgh,2024-04-08,2025-04-08,Monthly,Amex,Auto-renew,Frequent,Clothing,Romance,Tablet,Medium,3.8,8,80,1
172,Sarah Thomas,everettbethany@example.net,everettbethany,1964-09-15,Female,Lake Jorgemouth,2024-02-20,2025-02-19,Monthly,Visa,Auto-renew,Occasional,Electronics,Documentary,Tablet,Medium,4.7,9,60,0
173,Heather Holloway,brandymccullough@example.org,brandymccullough,1970-07-30,Male,Cortezborough,2024-04-12,2025-04-12,Monthly,Visa,Manual,Regular,Clothing,Horror,Smartphone,Medium,3.7,5,54,1
174,Allison Mata,youngashley@example.com,youngashley,1988-10-10,Female,East Michaelmouth,2024-03-14,2025-03-14,Annual,Mastercard,Auto-renew,Occasional,Clothing,Comedy,Smart TV,Low,4.2,0,36,0
175,William Gonzalez,jonesheather@example.org,jonesheather,1950-04-06,Female,East Erin,2024-02-04,2025-02-03,Annual,Visa,Manual,Occasional,Electronics,Drama,Tablet,Medium,4.8,7,74,0
176,Alexandra James,twilliams@example.com,twilliams,1986-07-07,Female,Lake Codymouth,2024-02-13,2025-02-12,Monthly,Mastercard,Auto-renew,Frequent,Books,Horror,Smart TV,High,3.3,8,38,0
177,Anthony Ellis,jenniferking@example.org,jenniferking,1972-03-06,Female,Michaelaport,2024-02-16,2025-02-15,Monthly,Mastercard,Auto-renew,Occasional,Electronics,Romance,Smartphone,High,3.4,0,52,0
178,Autumn Hoffman,timothymercado@example.net,timothymercado,1990-06-20,Male,Lake Bobby,2024-03-24,2025-03-24,Monthly,Mastercard,Manual,Regular,Clothing,Horror,Tablet,High,3.2,1,34,1
179,Travis Jenkins,mason12@example.net,mason12,1949-03-31,Female,Williamland,2024-03-24,2025-03-24,Annual,Amex,Manual,Frequent,Electronics,Drama,Smartphone,Medium,4.5,6,75,1
180,Victoria Patel,sarah63@example.net,sarah63,1944-06-09,Female,Drakemouth,2024-04-13,2025-04-13,Monthly,Mastercard,Auto-renew,Regular,Clothing,Documentary,Smartphone,Medium,3.4,10,80,1
181,Kevin Lopez,mbrady@example.com,mbrady,1995-12-17,Male,Bentonfort,2024-03-23,2025-03-23,Monthly,Mastercard,Manual,Frequent,Clothing,Comedy,Smartphone,High,4.9,7,29,1
182,Jessica Villanueva,burkedustin@example.org,burkedustin,2000-03-18,Male,Lake Douglasside,2024-03-16,2025-03-16,Annual,Visa,Auto-renew,Occasional,Electronics,Documentary,Smart TV,High,4.3,0,24,0
183,Jason Murphy,jessicaglass@example.net,jessicaglass,1941-08-11,Female,North Ernest,2024-01-02,2025-01-01,Monthly,Mastercard,Auto-renew,Frequent,Books,Action,Smartphone,High,3.1,8,83,0
184,Cindy Adkins,christine45@example.net,christine45,1951-11-29,Male,New Brookestad,2024-04-05,2025-04-05,Annual,Amex,Manual,Occasional,Books,Drama,Smart TV,High,4.8,9,73,1
185,Reginald Perez,nicole19@example.net,nicole19,1993-03-04,Female,Aprilberg,2024-01-30,2025-01-29,Annual,Amex,Auto-renew,Frequent,Clothing,Horror,Tablet,High,4.3,9,31,0
186,Michelle Williams,samanthapowell@example.com,samanthapowell,1954-06-05,Male,Mejiaburgh,2024-02-22,2025-02-21,Monthly,Visa,Manual,Occasional,Clothing,Comedy,Smartphone,Medium,3.9,8,70,0
187,Leslie West,jackmiller@example.com,jackmiller,2002-12-09,Female,Munozville,2024-02-20,2025-02-19,Annual,Amex,Manual,Regular,Books,Drama,Smart TV,Low,4.8,9,22,0
188,Michael Delgado,maria52@example.org,maria52,1996-07-21,Male,Lewisberg,2024-04-13,2025-04-13,Annual,Visa,Auto-renew,Regular,Books,Comedy,Tablet,High,4.1,10,28,1
189,Janice Erickson,natalie75@example.org,natalie75,1940-02-11,Female,North April,2024-02-01,2025-01-31,Annual,Mastercard,Auto-renew,Regular,Books,Horror,Smartphone,High,4.7,3,85,0
190,Benjamin Stewart,dustinsmith@example.net,dustinsmith,1976-10-01,Male,South Angelaland,2024-01-06,2025-01-05,Monthly,Mastercard,Auto-renew,Regular,Books,Romance,Tablet,Low,3.3,10,48,0
191,Keith Townsend,danielclark@example.net,danielclark,1993-12-20,Male,Lake Kelseychester,2024-03-21,2025-03-21,Monthly,Visa,Auto-renew,Regular,Electronics,Sci-Fi,Smart TV,Low,5.0,5,31,1
192,Juan Ramos,brent46@example.org,brent46,1946-12-02,Female,Vargasshire,2024-03-21,2025-03-21,Annual,Visa,Auto-renew,Regular,Books,Sci-Fi,Smart TV,High,3.5,5,78,1
193,Shawn Stevens,angelawhite@example.org,angelawhite,1938-10-03,Female,Port Markland,2024-02-07,2025-02-06,Monthly,Mastercard,Auto-renew,Occasional,Clothing,Documentary,Tablet,High,4.2,4,86,0
194,Tracy Page,nicholsmia@example.com,nicholsmia,1975-05-19,Female,Dianachester,2024-01-25,2025-01-24,Monthly,Mastercard,Manual,Regular,Electronics,Action,Tablet,Low,4.1,5,49,0
195,Elizabeth Sellers,johnsonjohn@example.org,johnsonjohn,1946-09-25,Female,West Michaelside,2024-03-20,2025-03-20,Monthly,Mastercard,Auto-renew,Occasional,Clothing,Romance,Tablet,Medium,4.3,7,78,1
196,Kevin Spence,christophermontgomery@example.net,christophermontgomery,1991-06-27,Male,Karenside,2024-01-25,2025-01-24,Annual,Amex,Manual,Occasional,Books,Horror,Smartphone,Low,3.8,10,33,0
197,Courtney Tucker,andersoncassandra@example.net,andersoncassandra,1966-09-13,Male,Millerbury,2024-04-07,2025-04-07,Annual,Mastercard,Manual,Frequent,Clothing,Documentary,Smartphone,Low,3.2,9,58,1
198,Jesse Bailey,angela14@example.com,angela14,2000-08-20,Male,Lake Brianaborough,2022-04-05,2023-04-05,Monthly,Visa,Manual,Frequent,Clothing,Romance,Smart TV,Low,3.2,7,24,0
199,Autumn Brooks,dominicburns@example.com,dominicburns,1967-05-01,Male,New Emma,2022-04-05,2023-04-05,Monthly,Amex,Manual,Frequent,Clothing,Action,Smartphone,High,4.7,5,57,0
200,David Elliott,davismelissa@example.net,davismelissa,1936-12-27,Female,Lindaside,2022-04-05,2023-04-05,Annual,Amex,Auto-renew,Regular,Books,Action,Smartphone,High,4.1,8,88,0
201,Vanessa Harris,nicholas23@example.org,nicholas23,1982-02-03,Female,New Robertborough,2022-04-05,2023-04-05,Annual,Amex,Manual,Regular,Clothing,Drama,Smartphone,High,4.4,7,43,0
202,Thomas Keller,kellyterrance@example.com,kellyterrance,1990-03-13,Male,Rogerchester,2024-02-25,2025-02-24,Annual,Amex,Auto-renew,Occasional,Clothing,Documentary,Smartphone,Medium,4.7,10,34,0
203,Joan Phillips,garycoffey@example.org,garycoffey,1990-05-06,Male,South Ericmouth,2024-01-13,2025-01-12,Monthly,Mastercard,Auto-renew,Occasional,Electronics,Documentary,Tablet,Medium,4.3,9,34,0
204,Joseph Owens,lukewilcox@example.org,lukewilcox,1980-07-10,Female,West Barbarahaven,2024-02-27,2025-02-26,Monthly,Visa,Manual,Frequent,Books,Sci-Fi,Smart TV,Medium,4.8,5,44,0
205,Susan Pace,kenneth18@example.org,kenneth18,1938-09-05,Male,Williamland,2024-02-11,2025-02-10,Annual,Mastercard,Auto-renew,Occasional,Books,Drama,Smartphone,High,3.7,7,86,0
206,Jennifer Anderson,mfrench@example.net,mfrench,1961-12-04,Female,Jamesstad,2024-01-12,2025-01-11,Annual,Amex,Auto-renew,Frequent,Electronics,Romance,Tablet,Medium,4.7,4,63,0
207,Theresa Gibson,jesse00@example.org,jesse00,1976-12-11,Female,Lake Jamie,2024-04-12,2025-04-12,Annual,Visa,Auto-renew,Occasional,Books,Documentary,Smart TV,High,4.8,3,48,1
208,Alejandro Bryant,gonzalezdavid@example.com,gonzalezdavid,1960-10-05,Female,South Ryanville,2024-01-24,2025-01-23,Annual,Mastercard,Auto-renew,Regular,Electronics,Drama,Tablet,Low,4.2,5,64,0
209,Diana Green,carsonlauren@example.com,carsonlauren,1949-08-05,Male,Lake Jessicaside,2024-02-25,2025-02-24,Annual,Mastercard,Manual,Regular,Books,Sci-Fi,Smart TV,Low,3.5,6,75,0
210,Brian Boyd,keithjones@example.com,keithjones,1997-03-04,Male,Leviport,2024-03-21,2025-03-21,Annual,Visa,Auto-renew,Regular,Electronics,Romance,Smartphone,Low,3.5,9,27,1
211,Jennifer Perez,millervalerie@example.net,millervalerie,1937-12-21,Male,Meyerberg,2024-02-04,2025-02-03,Monthly,Mastercard,Manual,Frequent,Electronics,Comedy,Smartphone,Medium,4.1,6,87,0
212,Eric Bryant,bryan67@example.net,bryan67,1959-07-01,Female,West Gary,2024-03-10,2025-03-10,Annual,Visa,Auto-renew,Frequent,Electronics,Romance,Smartphone,Medium,4.8,10,65,0
213,Tracey Mullins,mellis@example.net,mellis,1941-05-20,Male,Jacobsfort,2024-01-26,2025-01-25,Annual,Amex,Manual,Occasional,Electronics,Romance,Smartphone,Low,3.0,10,83,0
214,Robert Bryant,ywilson@example.org,ywilson,1983-09-22,Male,Nicholsburgh,2024-01-17,2025-01-16,Monthly,Mastercard,Manual,Frequent,Electronics,Horror,Smartphone,High,3.1,0,41,0
215,Jonathan George,hendersonaaron@example.com,hendersonaaron,1968-12-01,Female,East Ashley,2024-02-20,2025-02-19,Monthly,Visa,Auto-renew,Regular,Clothing,Romance,Tablet,Medium,4.3,9,56,0
216,Deanna Richardson,robert14@example.com,robert14,1992-06-22,Male,Joyburgh,2024-01-16,2025-01-15,Monthly,Amex,Auto-renew,Frequent,Books,Action,Smart TV,Medium,3.6,7,32,0
217,Philip Chavez,christopherphillips@example.org,christopherphillips,1935-08-19,Female,Lake Jose,2024-03-11,2025-03-11,Monthly,Amex,Manual,Regular,Clothing,Documentary,Smartphone,Low,4.6,7,89,0
218,David Murphy,rayveronica@example.org,rayveronica,1955-02-12,Female,South Sarah,2024-01-09,2025-01-08,Monthly,Amex,Manual,Frequent,Electronics,Romance,Smartphone,Low,3.1,0,70,0
219,Carolyn Delgado,gmorris@example.org,gmorris,1963-02-12,Male,Huynhland,2024-01-22,2025-01-21,Monthly,Visa,Manual,Regular,Electronics,Documentary,Smartphone,High,4.6,3,62,0
220,William Douglas,mphelps@example.org,mphelps,2003-12-15,Female,Herreraberg,2024-02-01,2025-01-31,Monthly,Mastercard,Manual,Occasional,Electronics,Action,Tablet,High,3.8,5,21,0
221,Evan Thomas,marygarcia@example.com,marygarcia,1973-07-31,Male,South Thomashaven,2024-03-26,2025-03-26,Annual,Amex,Auto-renew,Frequent,Books,Documentary,Tablet,Medium,3.9,1,51,1
222,Kimberly Young,anthony39@example.org,anthony39,1984-12-06,Male,Jeremyton,2024-03-16,2025-03-16,Annual,Visa,Manual,Occasional,Electronics,Drama,Smartphone,Low,4.1,7,40,0
223,Heather Allen,benjamin60@example.net,benjamin60,1987-06-14,Male,Nelsonton,2024-04-10,2025-04-10,Annual,Mastercard,Manual,Frequent,Electronics,Sci-Fi,Smartphone,Low,4.2,4,37,1
224,Lawrence Rogers,alan38@example.org,alan38,1933-09-14,Male,Port Mark,2024-01-25,2025-01-24,Annual,Amex,Auto-renew,Frequent,Books,Action,Tablet,High,3.7,5,91,0
225,Ariel Patterson,oneillhannah@example.com,oneillhannah,1994-07-05,Male,New Richardstad,2024-03-24,2025-03-24,Annual,Visa,Auto-renew,Occasional,Electronics,Sci-Fi,Smart TV,Low,4.2,8,30,1
226,Nicholas Leonard,johnbanks@example.org,johnbanks,1980-06-06,Male,Maynardview,2024-04-05,2025-04-05,Monthly,Mastercard,Auto-renew,Regular,Clothing,Horror,Smart TV,High,3.2,0,44,1
227,Michelle Lane,nschwartz@example.org,nschwartz,1994-10-14,Female,Montgomeryview,2024-01-07,2025-01-06,Annual,Amex,Manual,Frequent,Clothing,Sci-Fi,Tablet,High,4.6,7,30,0
228,John White,gibsonlinda@example.net,gibsonlinda,1992-11-30,Male,Scottbury,2024-03-06,2025-03-06,Annual,Visa,Auto-renew,Occasional,Clothing,Comedy,Smartphone,Medium,3.8,0,32,0
229,Colin Lambert,sherrybell@example.net,sherrybell,1965-10-08,Male,New Jacobmouth,2024-01-13,2025-01-12,Annual,Visa,Manual,Occasional,Electronics,Sci-Fi,Tablet,Low,3.0,3,59,0
230,Justin Porter,pperkins@example.com,pperkins,1951-12-20,Male,Jensenside,2024-04-09,2025-04-09,Monthly,Visa,Manual,Frequent,Electronics,Horror,Tablet,Medium,3.6,7,73,1
231,James Cuevas,alishasmall@example.com,alishasmall,1988-02-12,Male,New Jonathan,2024-03-17,2025-03-17,Annual,Visa,Manual,Occasional,Electronics,Action,Tablet,High,4.5,4,37,1
232,Glenn Webb,jonesisabella@example.com,jonesisabella,1961-01-18,Female,South Stephen,2024-03-04,2025-03-04,Annual,Mastercard,Manual,Frequent,Clothing,Horror,Tablet,Medium,3.2,6,64,0
233,James Robinson,maureenschneider@example.org,maureenschneider,2001-02-15,Male,West Sherrishire,2024-02-03,2025-02-02,Annual,Visa,Auto-renew,Regular,Books,Action,Smartphone,Low,3.2,0,24,0
234,Deborah Campbell,gwilliams@example.org,gwilliams,1995-07-10,Male,Brianton,2024-01-06,2025-01-05,Monthly,Mastercard,Manual,Regular,Clothing,Horror,Tablet,High,4.5,0,29,0
235,Lauren Newman,qayala@example.com,qayala,2002-09-17,Male,Meadowsland,2024-01-23,2025-01-22,Annual,Visa,Auto-renew,Frequent,Books,Documentary,Smartphone,High,4.5,4,22,0
236,Geoffrey Green,austin17@example.net,austin17,1943-08-21,Male,Andrewside,2024-03-16,2025-03-16,Monthly,Mastercard,Manual,Occasional,Clothing,Documentary,Tablet,High,4.1,1,81,0
237,Dominique Goodwin,robertsmichael@example.net,robertsmichael,1985-02-01,Female,South Veronicaland,2024-04-03,2025-04-03,Monthly,Amex,Manual,Occasional,Electronics,Documentary,Smartphone,High,4.9,2,40,1
238,Melissa Davis,jenniferhaley@example.org,jenniferhaley,1966-11-09,Female,Johnburgh,2024-01-20,2025-01-19,Annual,Amex,Auto-renew,Frequent,Clothing,Drama,Smartphone,Medium,3.3,1,58,0
239,Brian Howard,wernertony@example.org,wernertony,1967-12-03,Male,Hallfort,2024-03-03,2025-03-03,Monthly,Mastercard,Manual,Frequent,Clothing,Action,Tablet,Medium,3.5,7,57,0
240,Elizabeth Marsh,lauren25@example.net,lauren25,1990-07-18,Female,Adamburgh,2024-01-23,2025-01-22,Annual,Mastercard,Manual,Regular,Clothing,Horror,Smart TV,Low,2.0,0,34,0
241,Tiffany Patterson,cordovaanthony@example.org,cordovaanthony,1990-01-21,Female,Lake Jason,2024-01-03,2025-01-02,Annual,Visa,Auto-renew,Regular,Electronics,Romance,Smartphone,Medium,4.5,1,35,0
242,John Owen DDS,gina51@example.org,gina51,1965-08-19,Male,East Devinmouth,2024-01-29,2025-01-28,Monthly,Mastercard,Auto-renew,Frequent,Electronics,Comedy,Smart TV,High,4.0,7,59,0
243,Crystal Bennett,christianhawkins@example.net,christianhawkins,1999-10-09,Female,Franklinview,2024-03-30,2025-03-30,Annual,Visa,Manual,Occasional,Electronics,Drama,Smart TV,Low,4.1,2,25,1
244,Jeremiah Black,cassandra86@example.org,cassandra86,1934-01-16,Female,Louisview,2024-02-26,2025-02-25,Monthly,Mastercard,Manual,Frequent,Electronics,Documentary,Smart TV,Low,2.0,4,91,0
245,Richard Smith,hollypeterson@example.com,hollypeterson,1965-03-04,Female,Cheryltown,2024-03-09,2025-03-09,Monthly,Mastercard,Manual,Regular,Electronics,Drama,Smart TV,Low,3.6,7,59,0
246,Amanda Ali,scott11@example.org,scott11,1948-03-09,Male,Leonardmouth,2024-04-04,2025-04-04,Monthly,Amex,Manual,Frequent,Books,Comedy,Smartphone,High,4.0,10,76,1
247,John Owen,tonya54@example.org,tonya54,1999-03-17,Male,Dannyview,2024-03-23,2025-03-23,Annual,Visa,Manual,Frequent,Books,Drama,Smartphone,Low,3.5,7,25,1
248,Ronnie Jackson,mercadolydia@example.net,mercadolydia,1970-12-02,Female,North Nicole,2024-02-06,2025-02-05,Annual,Mastercard,Auto-renew,Regular,Electronics,Drama,Smart TV,High,3.5,3,54,0
249,Katherine Ford,annaknight@example.com,annaknight,1994-06-16,Male,South Miranda,2024-01-06,2025-01-05,Monthly,Mastercard,Manual,Regular,Electronics,Romance,Tablet,Low,3.4,0,30,0
250,Janet Robinson,alane@example.com,alane,1936-03-04,Male,Garyland,2024-04-12,2025-04-12,Monthly,Visa,Auto-renew,Regular,Electronics,Horror,Smartphone,High,4.6,3,89,1
